Instcode;Unieknr;Geslacht;Gebdat;Nationaliteit;BKO;SKO;Peildat
DDD;125112415;M;19880101;0001;0;0;20181231
DDD;205645099;M;19910101;0001;0;0;20181231
DDD;125108672;M;19870101;0001;0;0;20181231
DDD;124653314;M;19620101;0001;0;0;20181231
DDD;205608912;V;19910101;0001;0;0;20181231
DDD;205538799;M;19870101;0001;0;0;20181231
DDD;124677940;V;19620101;0001;0;0;20181231
DDD;205508845;M;19900101;0001;0;0;20181231
DDD;205506822;M;19910101;0001;0;0;20181231
DDD;124795109;V;19850101;0001;0;0;20181231
DDD;124877978;M;19870101;0001;0;0;20181231
DDD;124941077;V;19580101;0001;0;0;20181231
DDD;205505447;M;19910101;0001;0;0;20181231
DDD;124977654;M;19610101;0001;0;0;20181231
DDD;122390446;M;19870101;0001;0;0;20181231
DDD;124522572;V;19640101;0001;0;0;20181231
DDD;118351875;V;19600101;0001;0;0;20181231
DDD;118333707;V;19600101;0001;0;0;20181231
DDD;208604150;M;19900101;0001;0;0;20181231
DDD;118335175;M;19630101;0001;0;0;20181231
DDD;208541383;V;19920101;0001;0;0;20181231
DDD;208487182;V;19920101;0001;0;0;20181231
DDD;118339217;V;19600101;0001;0;0;20181231
DDD;208478942;V;19920101;0001;0;0;20181231
DDD;208437922;M;19920101;0001;0;0;20181231
DDD;208437465;V;19920101;0001;0;0;20181231
DDD;208406596;V;19920101;0001;0;0;20181231
DDD;118341059;M;19580101;0001;0;0;20181231
DDD;207208980;M;19910101;0001;0;0;20181231
DDD;118351350;M;19570101;0001;0;0;20181231
DDD;118313398;V;19580101;0001;0;0;20181231
DDD;118352185;V;19620101;0001;0;0;20181231
DDD;118352891;V;19560101;0001;0;0;20181231
DDD;208361302;M;19660101;0001;0;0;20181231
DDD;208360968;V;19920101;0001;0;0;20181231
DDD;118354388;V;19580101;0001;0;0;20181231
DDD;118354661;V;19620101;0001;0;0;20181231
DDD;118354673;M;19640101;0001;0;0;20181231
DDD;118354851;M;19540101;0001;0;0;20181231
DDD;208259927;V;19910101;0001;0;0;20181231
DDD;208257164;M;19910101;0001;0;0;20181231
DDD;208214178;V;19920101;0001;0;0;20181231
DDD;208149429;V;19910101;0001;0;0;20181231
DDD;118351034;M;19630101;0001;0;0;20181231
DDD;117469991;M;19620101;0001;0;0;20181231
DDD;208973697;M;19920101;0001;0;0;20181231
DDD;208846517;M;19920101;0001;0;0;20181231
DDD;117005513;M;19550101;0001;0;0;20181231
DDD;208838983;M;19920101;0001;0;0;20181231
DDD;117016974;V;19870101;0001;0;0;20181231
DDD;117090042;M;19540101;0001;0;0;20181231
DDD;117090864;M;19620101;0001;0;0;20181231
DDD;117111745;V;19600101;0001;0;0;20181231
DDD;208806416;V;19910101;0001;0;0;20181231
DDD;117234887;M;19530101;0001;0;0;20181231
DDD;117235817;V;19590101;0001;0;0;20181231
DDD;117237115;M;19620101;0001;0;0;20181231
DDD;118330462;V;19550101;0001;0;0;20181231
DDD;208759055;V;19920101;0001;0;0;20181231
DDD;118328865;M;19560101;0001;0;0;20181231
DDD;117488500;M;19620101;0001;0;0;20181231
DDD;20873790;M;19870101;0001;0;0;20181231
DDD;208612944;V;19920101;0001;0;0;20181231
DDD;208608064;V;19920101;0001;0;0;20181231
DDD;117678252;M;19560101;0001;0;0;20181231
DDD;117835279;M;19540101;0001;0;0;20181231
DDD;117838657;V;19610101;0001;0;0;20181231
DDD;117850292;V;19630101;0001;0;0;20181231
DDD;117899658;V;19600101;0001;0;0;20181231
DDD;118102113;V;19610101;0001;0;0;20181231
DDD;118298694;M;19630101;0001;0;0;20181231
DDD;118366427;M;19600101;0001;0;0;20181231
DDD;117451464;M;19600101;0001;0;0;20181231
DDD;207430859;V;19630101;0001;0;0;20181231
DDD;207930301;V;19890101;0001;0;0;20181231
DDD;120593043;V;19590101;0001;0;0;20181231
DDD;207558955;M;19910101;0001;0;0;20181231
DDD;120602416;V;19600101;0001;0;0;20181231
DDD;120867101;M;19600101;0001;0;0;20181231
DDD;207558826;V;19910101;0001;0;0;20181231
DDD;207555077;M;19910101;0001;0;0;20181231
DDD;120870216;V;19580101;0001;0;0;20181231
DDD;207522108;V;19910101;0001;0;0;20181231
DDD;207505615;M;19910101;0001;0;0;20181231
DDD;120876400;V;19540101;0001;0;0;20181231
DDD;120886612;M;19620101;0001;0;0;20181231
DDD;11997825;V;19550101;0001;0;0;20181231
DDD;121310053;M;19870101;0001;0;0;20181231
DDD;119834315;M;19640101;0001;0;0;20181231
DDD;207323554;V;19910101;0001;0;0;20181231
DDD;121339779;V;19610101;0001;0;0;20181231
DDD;207287678;V;19910101;0001;0;0;20181231
DDD;121361037;M;19630101;0001;0;0;20181231
DDD;121716666;V;19610101;0001;0;0;20181231
DDD;207250881;M;19910101;0001;0;0;20181231
DDD;207232221;M;19910101;0001;0;0;20181231
DDD;207209096;V;19910101;0001;0;0;20181231
DDD;121719004;M;19610101;0001;0;0;20181231
DDD;121760418;M;19640101;0001;0;0;20181231
DDD;121855173;V;19580101;0001;0;0;20181231
DDD;205208216;M;19900101;0001;0;0;20181231
DDD;207495196;M;19910101;0001;0;0;20181231
DDD;207718136;M;19910101;0001;0;0;20181231
DDD;122700161;V;19570101;0001;0;0;20181231
DDD;118370223;V;19540101;0001;0;0;20181231
DDD;207775320;M;19910101;0001;0;0;20181231
DDD;118373303;V;19640101;0001;0;0;20181231
DDD;118374527;M;19540101;0001;0;0;20181231
DDD;118374739;V;19610101;0001;0;0;20181231
DDD;118375470;V;19540101;0001;0;0;20181231
DDD;118376177;M;19600101;0001;0;0;20181231
DDD;118379038;V;19590101;0001;0;0;20181231
DDD;118409352;V;19630101;0001;0;0;20181231
DDD;207739959;V;19910101;0001;0;0;20181231
DDD;118467000;V;19590101;0001;0;0;20181231
DDD;120413516;V;19640101;0001;0;0;20181231
DDD;118543756;M;19600101;0001;0;0;20181231
DDD;118363980;M;19540101;0001;0;0;20181231
DDD;118737003;M;19560101;0001;0;0;20181231
DDD;118921989;M;19600101;0001;0;0;20181231
DDD;207687534;M;19910101;0001;0;0;20181231
DDD;118922866;M;19560101;0001;0;0;20181231
DDD;207643519;M;19910101;0001;0;0;20181231
DDD;119223058;M;19620101;0001;0;0;20181231
DDD;119388174;M;19630101;0001;0;0;20181231
DDD;119485466;V;19590101;0001;0;0;20181231
DDD;207635613;V;19910101;0001;0;0;20181231
DDD;11955959;M;19560101;0001;0;0;20181231
DDD;119596903;V;19610101;0001;0;0;20181231
DDD;119600656;V;19610101;0001;0;0;20181231
DDD;207722200;V;19900101;0001;0;0;20181231
DDD;200963326;M;19890101;0001;0;0;20181231
DDD;201411325;V;19900101;0001;0;0;20181231
DDD;136762852;V;19820101;0001;0;0;20181231
DDD;201409476;V;19900101;0001;0;0;20181231
DDD;201360243;V;19890101;0001;0;0;20181231
DDD;136779364;M;19730101;0001;0;0;20181231
DDD;201314246;V;19900101;0001;0;0;20181231
DDD;201125735;M;19890101;0001;0;0;20181231
DDD;136993308;V;19820101;0001;0;0;20181231
DDD;13700984;M;19580101;0001;0;0;20181231
DDD;137039638;M;19770101;0001;0;0;20181231
DDD;137106026;M;19810101;0001;0;0;20181231
DDD;137811920;M;19690101;0001;0;0;20181231
DDD;137121598;V;19810101;0001;0;0;20181231
DDD;136518247;M;19700101;0001;0;0;20181231
DDD;137157861;M;19670101;0001;0;0;20181231
DDD;200892501;V;19890101;0001;0;0;20181231
DDD;200875023;V;19900101;0001;0;0;20181231
DDD;200873239;V;19890101;0001;0;0;20181231
DDD;200824653;V;19900101;0001;0;0;20181231
DDD;200803877;M;19900101;0001;0;0;20181231
DDD;200800455;V;19900101;0001;0;0;20181231
DDD;137345884;M;19760101;0001;0;0;20181231
DDD;137655738;M;19610101;0001;0;0;20181231
DDD;200796872;M;19900101;0001;0;0;20181231
DDD;200755188;V;19900101;0001;0;0;20181231
DDD;125254057;V;19590101;0001;0;0;20181231
DDD;137113254;V;19700101;0001;0;0;20181231
DDD;202078144;M;19900101;0001;0;0;20181231
DDD;133081229;V;19760101;0001;0;0;20181231
DDD;133099561;M;19600101;0001;0;0;20181231
DDD;202639410;M;19900101;0001;0;0;20181231
DDD;202618188;V;19900101;0001;0;0;20181231
DDD;202615624;V;19900101;0001;0;0;20181231
DDD;133266545;M;19670101;0001;0;0;20181231
DDD;202614535;M;19900101;0001;0;0;20181231
DDD;202577435;V;19900101;0001;0;0;20181231
DDD;134207878;V;19780101;0001;0;0;20181231
DDD;134693041;V;19820101;0001;0;0;20181231
DDD;135278131;M;19620101;0001;0;0;20181231
DDD;135359380;V;19750101;0001;0;0;20181231
DDD;201425621;V;19900101;0001;0;0;20181231
DDD;135407192;M;19640101;0001;0;0;20181231
DDD;201596586;M;19900101;0001;0;0;20181231
DDD;201875487;V;19900101;0001;0;0;20181231
DDD;201839913;V;19900101;0001;0;0;20181231
DDD;135410720;V;19750101;0001;0;0;20181231
DDD;135772763;M;19710101;0001;0;0;20181231
DDD;136025267;V;19790101;0001;0;0;20181231
DDD;201769535;V;19900101;0001;0;0;20181231
DDD;136218879;V;19780101;0001;0;0;20181231
DDD;201622518;M;19900101;0001;0;0;20181231
DDD;201612524;V;19900101;0001;0;0;20181231
DDD;201603950;V;19900101;0001;0;0;20181231
DDD;201601064;V;19900101;0001;0;0;20181231
DDD;137848346;V;19810101;0001;0;0;20181231
DDD;135360783;M;19650101;0001;0;0;20181231
DDD;199818112;M;19860101;0001;0;0;20181231
DDD;200054131;V;19900101;0001;0;0;20181231
DDD;200030285;M;19890101;0001;0;0;20181231
DDD;139237141;V;19740101;0001;0;0;20181231
DDD;200020704;M;19890101;0001;0;0;20181231
DDD;139268600;V;19820101;0001;0;0;20181231
DDD;139344110;V;19770101;0001;0;0;20181231
DDD;139407485;V;19880101;0001;0;0;20181231
DDD;200016756;M;19900101;0001;0;0;20181231
DDD;199921027;M;19870101;0001;0;0;20181231
DDD;139412620;M;19890101;0001;0;0;20181231
DDD;139418610;V;19650101;0001;0;0;20181231
DDD;200750153;V;19890101;0001;0;0;20181231
DDD;139436831;V;19850101;0001;0;0;20181231
DDD;138806962;V;19730101;0001;0;0;20181231
DDD;139443720;V;19850101;0001;0;0;20181231
DDD;199739163;M;19860101;0001;0;0;20181231
DDD;199699846;M;19820101;0001;0;0;20181231
DDD;199501572;V;19860101;0001;0;0;20181231
DDD;199468113;M;19860101;0001;0;0;20181231
DDD;139540995;M;19760101;0001;0;0;20181231
DDD;199448991;V;19870101;0001;0;0;20181231
DDD;139576886;V;19790101;0001;0;0;20181231
DDD;139639073;V;19700101;0001;0;0;20181231
DDD;139640124;M;19610101;0001;0;0;20181231
DDD;199314408;M;19870101;0001;0;0;20181231
DDD;199267004;V;19870101;0001;0;0;20181231
DDD;199906712;M;19860101;0001;0;0;20181231
DDD;200472020;M;19900101;0001;0;0;20181231
DDD;200745000;M;19900101;0001;0;0;20181231
DDD;200736023;M;19900101;0001;0;0;20181231
DDD;200723625;M;19890101;0001;0;0;20181231
DDD;137873968;V;19750101;0001;0;0;20181231
DDD;200720210;V;19900101;0001;0;0;20181231
DDD;137910738;M;19760101;0001;0;0;20181231
DDD;137947476;M;19660101;0001;0;0;20181231
DDD;200711354;M;19900101;0001;0;0;20181231
DDD;200688667;V;19890101;0001;0;0;20181231
DDD;200628330;M;19900101;0001;0;0;20181231
DDD;200612103;V;19890101;0001;0;0;20181231
DDD;200514495;V;19900101;0001;0;0;20181231
DDD;139181494;V;19830101;0001;0;0;20181231
DDD;200496852;V;19900101;0001;0;0;20181231
DDD;200064629;M;19890101;0001;0;0;20181231
DDD;200470649;V;19900101;0001;0;0;20181231
DDD;138129720;V;19690101;0001;0;0;20181231
DDD;138323227;M;19780101;0001;0;0;20181231
DDD;200361830;V;19890101;0001;0;0;20181231
DDD;138377551;V;19730101;0001;0;0;20181231
DDD;200268532;V;19890101;0001;0;0;20181231
DDD;200165202;M;19900101;0001;0;0;20181231
DDD;138610142;M;19620101;0001;0;0;20181231
DDD;138642824;M;19690101;0001;0;0;20181231
DDD;200089929;V;19900101;0001;0;0;20181231
DDD;138779301;V;19690101;0001;0;0;20181231
DDD;132858647;M;19810101;0001;0;0;20181231
DDD;138019203;V;19830101;0001;0;0;20181231
DDD;127731354;V;19720101;0001;0;0;20181231
DDD;204524640;M;19900101;0001;0;0;20181231
DDD;126608002;M;19890101;0001;0;0;20181231
DDD;126608276;M;19890101;0001;0;0;20181231
DDD;126609152;V;19890101;0001;0;0;20181231
DDD;204502523;V;19900101;0001;0;0;20181231
DDD;126640445;M;19900101;0001;0;0;20181231
DDD;204499451;V;19910101;0001;0;0;20181231
DDD;204441895;M;19910101;0001;0;0;20181231
DDD;204364649;M;19900101;0001;0;0;20181231
DDD;204345314;M;19900101;0001;0;0;20181231
DDD;127174838;M;19800101;0001;0;0;20181231
DDD;202934760;V;19900101;0001;0;0;20181231
DDD;127610460;V;19670101;0001;0;0;20181231
DDD;126515426;M;19690101;0001;0;0;20181231
DDD;127796246;V;19720101;0001;0;0;20181231
DDD;204296279;M;19910101;0001;0;0;20181231
DDD;127834911;M;19670101;0001;0;0;20181231
DDD;128290820;M;19820101;0001;0;0;20181231
DDD;204238613;M;19900101;0001;0;0;20181231
DDD;128508454;V;19830101;0001;0;0;20181231
DDD;128523529;V;19710101;0001;0;0;20181231
DDD;128566516;V;19700101;0001;0;0;20181231
DDD;128638332;M;19840101;0001;0;0;20181231
DDD;204136677;V;19900101;0001;0;0;20181231
DDD;128694945;V;19680101;0001;0;0;20181231
DDD;128697573;V;19840101;0001;0;0;20181231
DDD;204339004;M;19900101;0001;0;0;20181231
DDD;125533950;M;19870101;0001;0;0;20181231
DDD;205172014;M;19910101;0001;0;0;20181231
DDD;125322409;M;19880101;0001;0;0;20181231
DDD;125359474;M;19650101;0001;0;0;20181231
DDD;125364106;M;19870101;0001;0;0;20181231
DDD;125400164;M;19870101;0001;0;0;20181231
DDD;125444375;V;19870101;0001;0;0;20181231
DDD;205169878;V;19910101;0001;0;0;20181231
DDD;125460744;V;19880101;0001;0;0;20181231
DDD;125473515;M;19880101;0001;0;0;20181231
DDD;205084453;V;19910101;0001;0;0;20181231
DDD;205071392;V;19910101;0001;0;0;20181231
DDD;205071161;M;19910101;0001;0;0;20181231
DDD;126596814;M;19890101;0001;0;0;20181231
DDD;205043628;M;19910101;0001;0;0;20181231
DDD;20457162;M;19880101;0001;0;0;20181231
DDD;204959997;M;19900101;0001;0;0;20181231
DDD;125554887;M;19870101;0001;0;0;20181231
DDD;204920826;M;19910101;0001;0;0;20181231
DDD;204868414;M;19900101;0001;0;0;20181231
DDD;125556602;M;19880101;0001;0;0;20181231
DDD;125837488;M;19590101;0001;0;0;20181231
DDD;126010072;V;19880101;0001;0;0;20181231
DDD;126068848;V;19610101;0001;0;0;20181231
DDD;204789259;M;19840101;0001;0;0;20181231
DDD;126340018;M;19870101;0001;0;0;20181231
DDD;204573688;M;19900101;0001;0;0;20181231
DDD;203966429;V;19900101;0001;0;0;20181231
DDD;125511145;V;19870101;0001;0;0;20181231
DDD;131095858;V;19680101;0001;0;0;20181231
DDD;203967293;M;19900101;0001;0;0;20181231
DDD;203764540;M;19900101;0001;0;0;20181231
DDD;129622733;M;19780101;0001;0;0;20181231
DDD;203559155;M;19900101;0001;0;0;20181231
DDD;129744901;M;19830101;0001;0;0;20181231
DDD;129784824;V;19740101;0001;0;0;20181231
DDD;203328260;V;19900101;0001;0;0;20181231
DDD;130096044;M;19700101;0001;0;0;20181231
DDD;203152492;V;19900101;0001;0;0;20181231
DDD;130337109;M;19590101;0001;0;0;20181231
DDD;203151695;M;19900101;0001;0;0;20181231
DDD;130654363;M;19630101;0001;0;0;20181231
DDD;129563919;M;19660101;0001;0;0;20181231
DDD;130972671;V;19560101;0001;0;0;20181231
DDD;129519406;M;19810101;0001;0;0;20181231
DDD;203123814;M;19900101;0001;0;0;20181231
DDD;131497845;M;19780101;0001;0;0;20181231
DDD;203097414;V;19900101;0001;0;0;20181231
DDD;131529692;V;19820101;0001;0;0;20181231
DDD;131575459;V;19820101;0001;0;0;20181231
DDD;203065158;M;19900101;0001;0;0;20181231
DDD;203060634;V;19900101;0001;0;0;20181231
DDD;131963070;V;19820101;0001;0;0;20181231
DDD;203059753;V;19900101;0001;0;0;20181231
DDD;203059195;M;19900101;0001;0;0;20181231
DDD;132222594;M;19660101;0001;0;0;20181231
DDD;171551338;M;19820101;0001;0;0;20181231
DDD;203130485;M;19900101;0001;0;0;20181231
DDD;129130217;M;19670101;0001;0;0;20181231
DDD;13302442;M;19570101;0001;0;0;20181231
DDD;128719387;M;19760101;0001;0;0;20181231
DDD;128731606;V;19790101;0001;0;0;20181231
DDD;128785201;V;19860101;0001;0;0;20181231
DDD;203947604;M;19900101;0001;0;0;20181231
DDD;128806697;M;19840101;0001;0;0;20181231
DDD;128871610;V;19830101;0001;0;0;20181231
DDD;128991836;M;19630101;0001;0;0;20181231
DDD;203938834;M;19900101;0001;0;0;20181231
DDD;129034295;V;19750101;0001;0;0;20181231
DDD;129041493;V;19680101;0001;0;0;20181231
DDD;129119792;V;19680101;0001;0;0;20181231
DDD;203802748;V;19900101;0001;0;0;20181231
DDD;203938658;M;19900101;0001;0;0;20181231
DDD;128706666;V;19850101;0001;0;0;20181231
DDD;203917162;V;19900101;0001;0;0;20181231
DDD;129320705;V;19800101;0001;0;0;20181231
DDD;129337188;V;19700101;0001;0;0;20181231
DDD;129343931;M;19720101;0001;0;0;20181231
DDD;129346152;M;19710101;0001;0;0;20181231
DDD;129371092;V;19820101;0001;0;0;20181231
DDD;203861979;V;19900101;0001;0;0;20181231
DDD;129419350;M;19790101;0001;0;0;20181231
DDD;129431271;M;19650101;0001;0;0;20181231
DDD;129445076;M;19620101;0001;0;0;20181231
DDD;203859035;M;19900101;0001;0;0;20181231
DDD;203858219;M;19880101;0001;0;0;20181231
DDD;129122957;M;19680101;0001;0;0;20181231
DDD;165137434;V;19840101;0001;0;0;20181231
DDD;164010159;V;19710101;0001;0;0;20181231
DDD;165197109;M;19730101;0001;0;0;20181231
DDD;164018790;V;19710101;0001;0;0;20181231
DDD;165194624;M;19810101;0001;0;0;20181231
DDD;165176494;M;19640101;0001;0;0;20181231
DDD;165171484;V;19740101;0001;0;0;20181231
DDD;164018840;M;19820101;0001;0;0;20181231
DDD;165170249;M;19830101;0001;0;0;20181231
DDD;164020760;V;19720101;0001;0;0;20181231
DDD;165163215;M;19830101;0001;0;0;20181231
DDD;165151735;M;19710101;0001;0;0;20181231
DDD;164045252;M;19550101;0001;0;0;20181231
DDD;164030000;M;19800101;0001;0;0;20181231
DDD;165199185;M;19670101;0001;0;0;20181231
DDD;164030992;V;19750101;0001;0;0;20181231
DDD;164032039;V;19600101;0001;0;0;20181231
DDD;164035862;M;19630101;0001;0;0;20181231
DDD;165129334;V;19790101;0001;0;0;20181231
DDD;164038673;V;19710101;0001;0;0;20181231
DDD;165128244;M;19770101;0001;0;0;20181231
DDD;164041733;M;19750101;0001;0;0;20181231
DDD;165124118;M;19830101;0001;0;0;20181231
DDD;164043999;V;19660101;0001;0;0;20181231
DDD;165116808;V;19550101;0001;0;0;20181231
DDD;164044661;M;19640101;0001;0;0;20181231
DDD;165012085;M;19750101;0001;0;0;20181231
DDD;164023670;V;19630101;0001;0;0;20181231
DDD;165225755;M;19680101;0001;0;0;20181231
DDD;163970853;V;19720101;0001;0;0;20181231
DDD;165286263;V;19670101;0001;0;0;20181231
DDD;163970945;V;19610101;0001;0;0;20181231
DDD;165284540;V;19780101;0001;0;0;20181231
DDD;163972283;V;19650101;0001;0;0;20181231
DDD;163972502;V;19690101;0001;0;0;20181231
DDD;165277828;V;19730101;0001;0;0;20181231
DDD;163974938;M;19740101;0001;0;0;20181231
DDD;163976678;M;19600101;0001;0;0;20181231
DDD;165258268;M;19650101;0001;0;0;20181231
DDD;163977591;V;19830101;0001;0;0;20181231
DDD;165239286;M;19620101;0001;0;0;20181231
DDD;164009169;M;19820101;0001;0;0;20181231
DDD;163978608;V;19610101;0001;0;0;20181231
DDD;164007014;M;19700101;0001;0;0;20181231
DDD;165222456;V;19680101;0001;0;0;20181231
DDD;163981570;V;19650101;0001;0;0;20181231
DDD;163985187;V;19710101;0001;0;0;20181231
DDD;165216865;M;19700101;0001;0;0;20181231
DDD;165204899;V;19720101;0001;0;0;20181231
DDD;163993311;V;19640101;0001;0;0;20181231
DDD;163993633;V;19640101;0001;0;0;20181231
DDD;163993742;V;19800101;0001;0;0;20181231
DDD;163995636;V;19760101;0001;0;0;20181231
DDD;165202767;V;19800101;0001;0;0;20181231
DDD;163997541;M;19590101;0001;0;0;20181231
DDD;164046542;M;19680101;0001;0;0;20181231
DDD;165237380;M;19610101;0001;0;0;20181231
DDD;164082505;V;19630101;0001;0;0;20181231
DDD;164070283;M;19590101;0001;0;0;20181231
DDD;165081265;M;19700101;0001;0;0;20181231
DDD;164072256;V;19740101;0001;0;0;20181231
DDD;165078679;M;19710101;0001;0;0;20181231
DDD;164073412;V;19630101;0001;0;0;20181231
DDD;165078211;M;19690101;0001;0;0;20181231
DDD;165077042;V;19620101;0001;0;0;20181231
DDD;164078556;V;19830101;0001;0;0;20181231
DDD;165069714;M;19660101;0001;0;0;20181231
DDD;165064759;M;19740101;0001;0;0;20181231
DDD;164080550;V;19610101;0001;0;0;20181231
DDD;165109663;M;19590101;0001;0;0;20181231
DDD;164082195;M;19590101;0001;0;0;20181231
DDD;164067011;V;19680101;0001;0;0;20181231
DDD;164085445;M;19620101;0001;0;0;20181231
DDD;165059374;V;19770101;0001;0;0;20181231
DDD;165056216;M;19750101;0001;0;0;20181231
DDD;165049418;M;19720101;0001;0;0;20181231
DDD;165044784;V;19850101;0001;0;0;20181231
DDD;164086820;V;19580101;0001;0;0;20181231
DDD;165043482;V;19850101;0001;0;0;20181231
DDD;165026199;M;19670101;0001;0;0;20181231
DDD;165025249;V;19620101;0001;0;0;20181231
DDD;165021256;V;19780101;0001;0;0;20181231
DDD;164091056;M;19600101;0001;0;0;20181231
