Instcode;Unieknr;Volgnrar;Aadnstvb;Ingdatdv;Eindatdv;HOOPgeb;Functcat;WelGeenHGL;Salschal;Taakomv;Aanst_22;Peildat
DDD;105639800;1;T;20170101;99990101;NATU;10840;0;10;10000;T;20181231
DDD;105639800;1;T;20170101;99990101;NATU;10840;0;10;10000;T;20191231
DDD;105639800;2;T;20200101;99990101;G&M;110240;0;11;5000;T;20201231
DDD;105639800;1;T;20170101;99990101;NATU;10840;0;10;5000;T;20201231
DDD;105639800;1;T;20170101;99990101;NATU;10840;0;10;10000;T;20171231
DDD;10589264;1;V;20140101;99990101;RECH;30830;0;6;6000;V;20181231
DDD;10589264;1;V;20140101;99990101;RECH;30830;0;6;6000;V;20191231
DDD;10589264;1;V;20140101;99990101;RECH;30830;0;6;6000;V;20201231
DDD;10589264;1;V;20140101;99990101;RECH;30830;0;6;6000;V;20171231
DDD;10589744;1;V;20190101;99990101;G&M;10520;1;16;8000;V;20191231
DDD;10589744;1;V;20190101;99990101;G&M;10520;1;16;10000;V;20201231
DDD;106195968;2;V;20160101;99990101;T&C;10720;0;11;7800;V;20181231
DDD;106195968;2;V;20160101;99990101;T&C;10720;0;11;9400;V;20191231
DDD;106195968;2;V;20160101;99990101;T&C;10720;0;11;10000;V;20201231
DDD;106195968;2;T;20160101;99990101;T&C;10930;0;11;4400;K;20171231
DDD;10634738;2;T;20200101;99990101;G&M;10940;0;10;1000;K;20201231
DDD;106389863;1;V;20030101;99990101;DIV;60110;0;11;10000;V;20181231
DDD;106389863;1;V;20030101;99990101;DIV;60110;0;11;10000;V;20191231
DDD;106389863;1;V;20030101;99990101;DIV;60110;0;11;10000;V;20201231
DDD;106389863;1;V;20030101;99990101;DIV;60110;0;11;10000;V;20171231
DDD;106478569;6;T;20190101;99990101;G&M;10830;0;11;2500;T;20191231
DDD;106478569;6;T;20190101;99990101;G&M;10830;0;11;2500;T;20201231
DDD;106620556;1;T;20170101;99990101;NATU;70910;0;10;6000;T;20171231
DDD;106787086;1;T;20180101;99990101;RECH;70710;0;15;10000;T;20181231
DDD;106787086;1;V;20180101;99990101;RECH;70710;0;15;10000;V;20191231
DDD;106787086;1;V;20180101;99990101;RECH;70710;0;15;10000;V;20201231
DDD;106809403;1;V;19990101;99990101;DIV;51910;0;7;8000;V;20181231
DDD;106809403;1;V;19990101;99990101;DIV;51910;0;7;8000;V;20191231
DDD;106809403;1;V;19990101;99990101;DIV;51910;0;7;8000;V;20201231
DDD;106809403;1;V;19990101;99990101;DIV;51910;0;7;8000;V;20171231
DDD;106946783;1;T;20160101;20170101;NATU;10830;0;11;10000;T;20171231
DDD;106949869;6;T;20170101;99990101;G&M;10830;0;11;10000;T;20181231
DDD;106949869;6;T;20170101;99990101;G&M;10830;0;11;10000;T;20171231
DDD;107019309;5;V;20180101;99990101;G&M;10910;0;13;526;V;20181231
DDD;107019309;5;V;20180101;99990101;G&M;10910;0;13;526;V;20191231
DDD;107019309;5;V;20180101;99990101;G&M;10910;0;13;526;V;20201231
DDD;107040158;4;V;20150101;99990101;G&M;21010;0;10;8000;V;20181231
DDD;107040158;4;V;20150101;99990101;G&M;21010;0;10;8000;V;20191231
DDD;107040158;4;V;20150101;20210101;G&M;21010;0;10;8000;V;20201231
DDD;107040158;4;V;20150101;99990101;G&M;21010;0;10;8000;V;20171231
DDD;107081027;1;V;20090101;99990101;DIV;100910;0;10;6000;V;20181231
DDD;107081027;1;V;20090101;99990101;DIV;100910;0;10;6000;V;20191231
DDD;107081027;1;V;20090101;99990101;DIV;100910;0;10;6000;V;20201231
DDD;107081027;1;V;20090101;99990101;DIV;100910;0;10;6000;V;20171231
DDD;107192304;2;T;20180101;99990101;T&C;10840;0;10;8000;T;20181231
DDD;107192304;2;T;20180101;99990101;T&C;10840;0;10;5000;T;20191231
DDD;107192304;2;T;20180101;99990101;T&C;10840;0;10;4000;T;20201231
DDD;107192304;1;T;20170101;20170101;T&C;10840;0;10;8000;T;20171231
DDD;107240663;1;T;20200101;99990101;NATU;10840;0;10;4000;T;20201231
DDD;107314683;1;V;20080101;99990101;T&C;10710;0;12;6000;V;20181231
DDD;107314683;1;V;20080101;99990101;T&C;10710;0;12;6000;V;20191231
DDD;107314683;1;V;20080101;99990101;T&C;10710;0;12;6000;V;20201231
DDD;107314683;1;V;20080101;99990101;T&C;10710;0;12;6000;L;20171231
DDD;107346126;1;V;20140101;99990101;DIV;30640;0;8;9000;V;20181231
DDD;107346126;1;V;20140101;99990101;DIV;30640;0;8;8000;V;20191231
DDD;107346126;1;V;20140101;99990101;DIV;30640;0;8;8000;V;20201231
DDD;107346126;1;V;20140101;99990101;DIV;30810;0;8;8000;V;20171231
DDD;107362653;2;V;20170101;99990101;RECH;10910;0;13;1579;L;20171231
DDD;107399106;8;T;20170101;20190101;T&C;10720;0;11;7000;K;20181231
DDD;107399106;9;T;20190101;99990101;T&C;10720;0;11;10000;K;20191231
DDD;107399106;10;T;20200101;99990101;RECH;10830;0;11;8000;T;20201231
DDD;107399106;8;T;20170101;99990101;T&C;10720;0;11;9500;K;20171231
DDD;107444318;1;T;20200101;99990101;DIV;90120;0;11;8000;T;20201231
DDD;107540861;1;V;20020101;99990101;NATU;10620;0;13;4000;V;20181231
DDD;107540861;1;V;20020101;99990101;NATU;10620;0;13;4000;V;20191231
DDD;107540861;1;V;20020101;99990101;NATU;10620;0;13;4000;V;20201231
DDD;107540861;1;V;20020101;99990101;NATU;10620;0;13;6000;L;20171231
DDD;107564080;3;V;20030101;99990101;DIV;90330;0;10;6000;V;20171231
DDD;107571931;1;T;20200101;99990101;G&M;60320;0;8;6000;T;20201231
DDD;107606707;1;T;20150101;99990101;NATU;10840;0;10;10000;T;20171231
DDD;107660780;1;V;20020101;99990101;T&C;10520;1;16;10000;V;20181231
DDD;107660780;1;V;20020101;99990101;T&C;10520;1;16;10000;V;20191231
DDD;107660780;1;V;20020101;99990101;T&C;10520;1;16;10000;V;20201231
DDD;107660780;1;V;20020101;99990101;T&C;10520;1;16;10000;L;20171231
DDD;107668402;1;V;20170101;99990101;DIV;60620;0;10;8000;V;20181231
DDD;107668402;1;V;20170101;99990101;DIV;60620;0;10;8000;V;20191231
DDD;107668402;1;V;20170101;99990101;DIV;71310;0;10;8000;V;20201231
DDD;107668402;1;T;20170101;99990101;DIV;60620;0;10;8000;T;20171231
DDD;107751439;1;T;20170101;99990101;DIV;90220;0;8;5000;T;20171231
DDD;107796429;1;V;19970101;99990101;G&M;10920;0;12;8000;V;20181231
DDD;107796429;1;V;19970101;99990101;G&M;10920;0;12;8000;V;20191231
DDD;107796429;1;V;19970101;99990101;G&M;10910;0;13;6000;V;20201231
DDD;107796429;2;V;20200101;99990101;G&M;10910;0;13;3000;V;20201231
DDD;107796429;1;V;19970101;99990101;G&M;10920;0;12;8000;L;20171231
DDD;107947961;1;V;20070101;99990101;NATU;10520;1;16;10000;V;20181231
DDD;107947961;1;V;20070101;99990101;NATU;10510;1;18;10000;V;20191231
DDD;107947961;1;V;20070101;99990101;NATU;10510;1;18;10000;V;20201231
DDD;107947961;1;V;20070101;99990101;NATU;10520;1;16;10000;L;20171231
DDD;107952493;1;V;20010101;99990101;T&C;10520;1;16;10000;V;20181231
DDD;107952493;1;V;20010101;99990101;T&C;10520;1;16;10000;V;20191231
DDD;107952493;1;V;20010101;99990101;T&C;10520;1;16;10000;V;20201231
DDD;107952493;1;V;20010101;99990101;T&C;10520;1;16;10000;L;20171231
DDD;108052478;1;V;20000101;99990101;G&M;10620;0;13;8500;V;20181231
DDD;108052478;1;V;20000101;99990101;G&M;10620;0;13;8500;V;20191231
DDD;108052478;1;V;20000101;99990101;G&M;10610;0;14;8500;V;20201231
DDD;108052478;1;V;20000101;99990101;G&M;10620;0;13;8500;L;20171231
DDD;108118898;1;T;20180101;99990101;RECH;10940;0;10;8000;K;20181231
DDD;108118898;1;T;20180101;20180101;RECH;10940;0;10;8000;K;20191231
DDD;108282392;8;T;20170101;99990101;T&C;10720;0;11;8000;K;20181231
DDD;108282392;8;T;20170101;99990101;T&C;10720;0;11;8000;T;20191231
DDD;108282392;8;V;20170101;99990101;T&C;10720;0;11;8000;V;20201231
DDD;108282392;8;T;20170101;99990101;T&C;10720;0;11;8000;K;20171231
DDD;108378134;4;V;20120101;99990101;T&C;10620;0;13;10000;V;20181231
DDD;108378134;4;V;20120101;99990101;T&C;10610;0;14;10000;V;20191231
DDD;108378134;4;V;20120101;99990101;T&C;10610;0;14;10000;V;20201231
DDD;108378134;4;V;20120101;99990101;T&C;10620;0;13;10000;L;20171231
DDD;108424175;1;T;20150101;20180101;RECH;90220;0;8;8000;T;20171231
DDD;108552657;1;T;20180101;99990101;T&C;30820;0;7;10000;T;20181231
DDD;108552657;1;V;20180101;99990101;T&C;30820;0;7;9000;V;20191231
DDD;108552657;1;V;20180101;99990101;T&C;30820;0;7;8000;V;20201231
DDD;108627037;4;V;20160101;99990101;G&M;10520;1;16;2000;V;20181231
DDD;108627037;4;V;20160101;99990101;G&M;10520;1;16;2000;V;20191231
DDD;108627037;4;V;20160101;99990101;G&M;10520;1;16;2000;V;20201231
DDD;108627037;4;V;20160101;99990101;G&M;10520;1;16;2000;L;20171231
DDD;108629028;1;V;20070101;99990101;G&M;10920;0;12;8500;V;20181231
DDD;108629028;1;V;20070101;99990101;G&M;10920;0;12;8500;V;20191231
DDD;108629028;1;V;20070101;99990101;G&M;10920;0;12;8500;V;20201231
DDD;108629028;1;V;20070101;99990101;G&M;10920;0;12;8500;L;20171231
DDD;108669445;2;T;20130101;20190101;NATU;10720;0;11;10000;L;20181231
DDD;108669445;2;T;20130101;99990101;NATU;10720;0;11;10000;L;20171231
DDD;108698927;1;T;20160101;99990101;G&M;11010;0;10;8000;T;20181231
DDD;108698927;1;T;20160101;99990101;G&M;11010;0;10;8000;T;20171231
DDD;108719691;1;V;20120101;99990101;G&M;10710;0;12;9000;V;20181231
DDD;108719691;1;V;20120101;99990101;G&M;10710;0;12;9000;V;20191231
DDD;108719691;1;V;20120101;99990101;G&M;10710;0;12;10000;V;20201231
DDD;108719691;1;V;20120101;99990101;G&M;10710;0;12;9000;L;20171231
DDD;108763729;6;V;20180101;99990101;T&C;100910;0;10;8000;V;20181231
DDD;108763729;6;V;20180101;99990101;T&C;100910;0;10;6000;V;20191231
DDD;108763729;6;V;20180101;99990101;T&C;100910;0;10;8000;V;20201231
DDD;108763729;5;V;20160101;99990101;G&M;10930;0;11;8000;L;20171231
DDD;108785878;1;V;20070101;99990101;T&C;10610;0;14;10000;V;20181231
DDD;108785878;1;V;20070101;99990101;T&C;10610;0;14;10000;V;20191231
DDD;108785878;1;V;20070101;99990101;T&C;10520;1;16;10000;V;20201231
DDD;108785878;1;V;20070101;99990101;T&C;10620;0;13;10000;L;20171231
DDD;10879316;2;V;20130101;99990101;G&M;30830;0;6;8000;V;20181231
DDD;10879316;2;V;20130101;99990101;G&M;30830;0;6;8000;V;20191231
DDD;10879316;2;V;20130101;20210101;G&M;30830;0;6;8000;V;20201231
DDD;10879316;2;V;20130101;99990101;G&M;30830;0;6;8000;V;20171231
DDD;108814651;7;V;20130101;99990101;G&M;70330;0;11;8000;V;20181231
DDD;108814651;7;V;20130101;99990101;G&M;70330;0;11;8000;V;20191231
DDD;108814651;7;V;20130101;99990101;DIV;70330;0;11;8000;V;20201231
DDD;108814651;7;V;20130101;99990101;G&M;70330;0;11;8000;V;20171231
DDD;108910276;1;T;20200101;99990101;T&C;10720;0;11;10000;K;20201231
DDD;108947945;3;T;20200101;99990101;RECH;100910;0;10;9000;T;20201231
DDD;108965107;6;T;20180101;99990101;T&C;22130;0;11;9000;T;20181231
DDD;108965107;6;V;20180101;99990101;T&C;22130;0;11;4000;V;20191231
DDD;108965107;7;V;20190101;99990101;T&C;10720;0;11;5000;V;20191231
DDD;108965107;6;V;20180101;99990101;T&C;22130;0;11;4000;V;20201231
DDD;108965107;7;V;20190101;99990101;T&C;10720;0;11;5000;V;20201231
DDD;109127626;1;T;20190101;99990101;DIV;20220;0;10;8000;T;20191231
DDD;109127626;1;V;20190101;99990101;DIV;20220;0;10;8000;V;20201231
DDD;109174500;4;V;20160101;99990101;G&M;10520;1;16;10000;V;20181231
DDD;109174500;4;V;20160101;99990101;G&M;10520;1;16;10000;V;20191231
DDD;109174500;4;V;20160101;99990101;G&M;10520;1;16;10000;V;20201231
DDD;109174500;4;V;20160101;99990101;G&M;10520;1;16;10000;L;20171231
DDD;109553329;1;T;20190101;99990101;G&M;21330;0;9;10000;T;20191231
DDD;109553329;1;T;20190101;99990101;G&M;21330;0;9;10000;T;20201231
DDD;109590094;6;T;20180101;99990101;T&C;71040;0;11;5000;T;20181231
DDD;109590094;6;T;20180101;99990101;T&C;71040;0;11;5500;T;20191231
DDD;109590094;6;T;20180101;99990101;T&C;71040;0;11;5000;T;20201231
DDD;109590094;7;T;20200101;99990101;T&C;10830;0;11;2000;T;20201231
DDD;109751925;1;T;20150101;99990101;T&C;11010;0;10;10000;T;20181231
DDD;109751925;1;T;20150101;99990101;T&C;11010;0;10;6000;T;20171231
DDD;109779039;1;T;20180101;99990101;T&C;10830;0;11;2500;T;20181231
DDD;109779039;1;T;20180101;99990101;T&C;10830;0;11;2500;T;20191231
DDD;109779039;1;T;20180101;99990101;T&C;10830;0;11;2500;T;20201231
DDD;109798892;2;V;20130101;20170101;NATU;10610;0;14;10000;L;20171231
DDD;10984245;1;V;20140101;99990101;DIV;51110;0;4;10000;V;20181231
DDD;10984245;1;V;20140101;99990101;DIV;71320;0;8;10000;V;20191231
DDD;10984245;1;V;20140101;99990101;DIV;71320;0;8;10000;V;20201231
DDD;10984245;1;V;20140101;99990101;DIV;51110;0;4;10000;V;20171231
DDD;110006433;1;V;20120101;99990101;NATU;90210;0;9;8000;V;20181231
DDD;110006433;1;V;20120101;99990101;NATU;90210;0;9;6000;V;20191231
DDD;110006433;1;V;20120101;99990101;NATU;90210;0;9;6000;V;20201231
DDD;110006433;1;V;20120101;99990101;NATU;90210;0;9;8000;V;20171231
DDD;110054239;1;V;20020101;99990101;G&M;10610;0;14;10000;V;20181231
DDD;110054239;1;V;20020101;99990101;G&M;10610;0;14;10000;V;20191231
DDD;110054239;1;V;20020101;99990101;G&M;10610;0;14;10000;V;20201231
DDD;110054239;1;V;20020101;99990101;G&M;10610;0;14;10000;L;20171231
DDD;110062789;1;V;20160101;99990101;DIV;110240;0;11;8000;V;20181231
DDD;110062789;1;V;20160101;99990101;DIV;110240;0;11;8000;V;20191231
DDD;110062789;1;V;20160101;99990101;DIV;110240;0;11;8000;V;20201231
DDD;110062789;1;T;20160101;99990101;DIV;110240;0;11;8000;T;20171231
DDD;110069832;1;T;20190101;99990101;DIV;30810;0;8;10000;T;20191231
DDD;110166169;7;V;19970101;99990101;DIV;30310;0;9;8000;V;20181231
DDD;110166169;7;V;19970101;99990101;DIV;30310;0;9;8000;V;20191231
DDD;110166169;7;V;19970101;99990101;DIV;30310;0;9;7000;V;20201231
DDD;110166169;7;V;19970101;99990101;DIV;30310;0;9;8000;V;20171231
DDD;110414226;2;T;20200101;20210101;T&C;10840;0;10;1000;T;20201231
DDD;110465276;1;V;20040101;99990101;T&C;10710;0;12;10000;V;20181231
DDD;110465276;1;V;20040101;99990101;T&C;10710;0;12;10000;V;20191231
DDD;110465276;1;V;20040101;99990101;T&C;10710;0;12;10000;V;20201231
DDD;110465276;1;V;20040101;99990101;T&C;10710;0;12;10000;L;20171231
DDD;110541150;2;V;19920101;99990101;DIV;90120;0;11;10000;V;20181231
DDD;110541150;2;V;19920101;99990101;DIV;90120;0;11;10000;V;20191231
DDD;110541150;2;V;19920101;99990101;DIV;70430;0;11;10000;V;20201231
DDD;110541150;2;V;19920101;99990101;DIV;90130;0;10;10000;V;20171231
DDD;110572828;1;V;20140101;99990101;RECH;60130;0;9;9000;V;20181231
DDD;110572828;1;V;20140101;99990101;RECH;60130;0;9;9000;V;20191231
DDD;110572828;1;V;20140101;99990101;RECH;60130;0;9;9000;V;20201231
DDD;110572828;1;V;20140101;99990101;RECH;60130;0;9;9000;V;20171231
DDD;110714946;8;T;20170101;99990101;T&C;10830;0;11;6000;T;20181231
DDD;110714946;8;T;20170101;99990101;T&C;10830;0;11;6000;T;20191231
DDD;110714946;8;V;20170101;99990101;T&C;10720;0;11;7000;V;20201231
DDD;110714946;8;T;20170101;99990101;T&C;10830;0;11;6000;T;20171231
DDD;110802821;1;V;20090101;99990101;DIV;70330;0;11;6000;V;20171231
DDD;11088399;1;T;20170101;99990101;DIV;30820;0;7;6000;T;20181231
DDD;11088399;1;V;20170101;99990101;DIV;30820;0;7;6000;V;20191231
DDD;11088399;1;V;20170101;99990101;DIV;30820;0;7;6000;V;20201231
DDD;11088399;1;T;20170101;99990101;DIV;30820;0;7;6000;T;20171231
DDD;110958883;1;T;20180101;99990101;G&M;21040;0;7;6000;T;20181231
DDD;110958883;1;T;20180101;99990101;G&M;21040;0;7;6000;T;20191231
DDD;110958883;1;T;20180101;99990101;G&M;21040;0;7;6000;T;20201231
DDD;110962966;1;T;20180101;99990101;G&M;10830;0;11;10000;T;20181231
DDD;110962966;1;T;20180101;99990101;G&M;10830;0;11;10000;T;20191231
DDD;110962966;1;T;20180101;99990101;G&M;10830;0;11;10000;T;20201231
DDD;111120226;2;V;20050101;99990101;T&C;10930;0;11;4000;V;20181231
DDD;111120226;2;V;20050101;99990101;T&C;10930;0;11;4000;V;20191231
DDD;111120226;2;V;20050101;99990101;T&C;10930;0;11;4000;V;20201231
DDD;111120226;2;V;20050101;99990101;T&C;10930;0;11;4000;L;20171231
DDD;111317258;4;V;20000101;99990101;NATU;21030;0;8;6000;V;20181231
DDD;111317258;4;V;20000101;99990101;NATU;21030;0;8;6000;V;20191231
DDD;111317258;4;V;20000101;99990101;NATU;21030;0;8;6000;V;20201231
DDD;111317258;4;V;20000101;99990101;NATU;21030;0;8;6000;V;20171231
DDD;111319843;1;V;19970101;99990101;G&M;30820;0;7;9000;V;20181231
DDD;111319843;1;V;19970101;99990101;G&M;30820;0;7;9000;V;20191231
DDD;111319843;1;V;19970101;99990101;G&M;30820;0;7;9000;V;20201231
DDD;111319843;1;V;19970101;99990101;G&M;30820;0;7;9000;V;20171231
DDD;111431815;1;V;20010101;99990101;T&C;10520;1;16;10000;V;20181231
DDD;111431815;1;V;20010101;99990101;T&C;10520;1;16;10000;V;20191231
DDD;111431815;1;V;20010101;99990101;T&C;10520;1;16;10000;V;20201231
DDD;111431815;1;V;20010101;99990101;T&C;10520;1;16;10000;L;20171231
DDD;111644111;2;V;19890101;99990101;DIV;50810;0;12;10000;V;20181231
DDD;111644111;2;V;19890101;99990101;DIV;50810;0;12;10000;V;20191231
DDD;111644111;2;V;19890101;99990101;DIV;50810;0;12;10000;V;20201231
DDD;111644111;2;V;19890101;99990101;DIV;50810;0;12;10000;V;20171231
DDD;111647732;1;V;20090101;99990101;DIV;50720;0;3;10000;V;20181231
DDD;111647732;1;V;20090101;99990101;DIV;50720;0;3;10000;V;20191231
DDD;111647732;1;V;20090101;99990101;DIV;50720;0;3;10000;V;20201231
DDD;111647732;1;V;20090101;99990101;DIV;50720;0;3;10000;V;20171231
DDD;111697468;4;V;20090101;99990101;T&C;10520;1;16;7000;V;20181231
DDD;111697468;4;V;20090101;99990101;T&C;10520;1;16;7000;V;20191231
DDD;111697468;4;V;20090101;99990101;T&C;10520;1;16;7000;V;20201231
DDD;111697468;4;V;20090101;99990101;T&C;10520;1;16;7000;L;20171231
DDD;111724483;1;V;20020101;99990101;DIV;20210;0;11;10000;V;20181231
DDD;111724483;1;V;20020101;99990101;DIV;20210;0;11;10000;V;20191231
DDD;111724483;1;V;20020101;99990101;DIV;20210;0;11;10000;V;20201231
DDD;111724483;1;V;20020101;99990101;DIV;20210;0;11;10000;V;20171231
DDD;111771565;9;V;20010101;99990101;G&M;10710;0;12;10000;V;20181231
DDD;111771565;9;V;20010101;99990101;G&M;10710;0;12;10000;V;20191231
DDD;111771565;9;V;20010101;99990101;G&M;10710;0;12;10000;V;20201231
DDD;111771565;9;V;20010101;99990101;G&M;10710;0;12;10000;L;20171231
DDD;111927085;1;V;20170101;99990101;NATU;10910;0;13;2500;V;20181231
DDD;111927085;1;V;20170101;99990101;NATU;10910;0;13;2500;V;20191231
DDD;111927085;1;V;20170101;99990101;NATU;10910;0;13;2500;V;20201231
DDD;111927085;1;T;20170101;99990101;NATU;10910;0;13;2500;K;20171231
DDD;112029789;1;V;19900101;99990101;T&C;10710;0;12;9000;V;20181231
DDD;112029789;1;V;19900101;99990101;T&C;10710;0;12;9000;V;20191231
DDD;112029789;1;V;19900101;99990101;T&C;10710;0;12;9000;V;20201231
DDD;112029789;1;V;19900101;99990101;T&C;10710;0;12;9000;L;20171231
DDD;11228403;1;T;20170101;99990101;G&M;11010;0;10;10000;T;20181231
DDD;11228403;1;T;20170101;99990101;G&M;11010;0;10;10000;T;20191231
DDD;11228403;1;T;20170101;99990101;G&M;11010;0;10;10000;T;20201231
DDD;11228403;1;T;20170101;99990101;G&M;11010;0;10;10000;T;20171231
DDD;11234664;2;T;20180101;20180101;RECH;11010;0;10;10000;T;20181231
DDD;11234664;3;V;20190101;99990101;RECH;10710;0;11;10000;V;20191231
DDD;11234664;3;V;20190101;99990101;RECH;10710;0;12;10000;V;20201231
DDD;11234664;1;T;20120101;99990101;RECH;10940;0;10;10000;L;20171231
DDD;112350306;5;V;19920101;99990101;NATU;10520;1;16;10000;L;20171231
DDD;11235226;2;T;20170101;99990101;DIV;60350;0;5;5000;T;20181231
DDD;11235226;2;V;20170101;99990101;DIV;60350;0;5;7500;V;20191231
DDD;11235226;2;V;20170101;99990101;DIV;60350;0;5;7500;V;20201231
DDD;11235226;2;T;20170101;99990101;DIV;60350;0;5;4000;T;20171231
DDD;112398612;1;V;20050101;99990101;RECH;30110;0;10;10000;V;20181231
DDD;112398612;1;V;20050101;99990101;RECH;30110;0;10;10000;V;20191231
DDD;112398612;1;V;20050101;99990101;RECH;30110;0;10;10000;V;20201231
DDD;112398612;1;V;20050101;99990101;RECH;30110;0;10;10000;V;20171231
DDD;112399124;2;V;19870101;99990101;DIV;51130;0;2;6576;V;20181231
DDD;112399124;2;V;19870101;99990101;DIV;51130;0;2;6576;V;20191231
DDD;112399124;2;V;19870101;99990101;DIV;51130;0;2;6576;V;20171231
DDD;112401082;3;V;19880101;99990101;NATU;60420;0;12;10000;V;20181231
DDD;112401082;3;V;19880101;99990101;NATU;60420;0;12;10000;V;20191231
DDD;112401082;3;V;19880101;99990101;NATU;60420;0;12;10000;V;20201231
DDD;112401082;3;V;19880101;99990101;NATU;60420;0;12;10000;V;20171231
DDD;112401095;2;V;19870101;99990101;DIV;51130;0;2;7000;V;20181231
DDD;112401095;2;V;19870101;99990101;DIV;51130;0;2;7000;V;20191231
DDD;112401095;2;V;19870101;99990101;DIV;51130;0;2;7000;V;20201231
DDD;112401095;2;V;19870101;99990101;DIV;51130;0;2;7000;V;20171231
DDD;112401959;2;V;19990101;99990101;NATU;30810;0;8;8000;V;20181231
DDD;112401959;2;V;19990101;99990101;NATU;30810;0;8;8000;V;20191231
DDD;112401959;2;V;19990101;99990101;NATU;30810;0;8;8000;V;20171231
DDD;112403146;2;V;20030101;99990101;DIV;50640;0;6;7000;V;20181231
DDD;112403146;2;V;20030101;99990101;DIV;50640;0;6;7000;V;20191231
DDD;112403146;2;V;20030101;99990101;DIV;50640;0;6;7000;V;20201231
DDD;112403146;2;V;20030101;99990101;DIV;50640;0;6;7000;V;20171231
DDD;112403815;1;V;19880101;99990101;NATU;10520;1;16;10000;V;20181231
DDD;112403815;1;V;19880101;99990101;NATU;10520;1;16;10000;V;20191231
DDD;112403815;1;V;19880101;99990101;NATU;10520;1;16;10000;V;20201231
DDD;112403815;1;V;19880101;99990101;NATU;10520;1;16;10000;L;20171231
DDD;112405142;2;V;19880101;99990101;T&C;30830;0;6;8000;V;20181231
DDD;112405142;2;V;19880101;99990101;T&C;30830;0;6;8000;V;20191231
DDD;112405142;2;V;19880101;99990101;T&C;30830;0;6;8000;V;20171231
DDD;112407346;1;V;20000101;99990101;DIV;30810;0;8;9000;V;20181231
DDD;112407346;1;V;20000101;99990101;DIV;30810;0;8;9000;V;20191231
DDD;112407346;1;V;20000101;99990101;DIV;30810;0;8;9000;V;20201231
DDD;112407346;1;V;20000101;99990101;DIV;30810;0;8;8000;V;20171231
DDD;112411617;1;V;20090101;99990101;T&C;80410;0;11;8000;V;20181231
DDD;112411617;1;V;20090101;99990101;T&C;80410;0;11;8000;V;20191231
DDD;112411617;1;V;20090101;99990101;T&C;80410;0;11;8000;V;20201231
DDD;112411617;1;V;20090101;99990101;T&C;80410;0;11;8000;V;20171231
DDD;112415829;2;V;20000101;99990101;NATU;30820;0;7;6000;V;20181231
DDD;112415829;2;V;20000101;99990101;NATU;30820;0;7;6000;V;20191231
DDD;112415829;2;V;20000101;99990101;NATU;30820;0;7;6000;V;20201231
DDD;112415829;2;V;20000101;99990101;NATU;30820;0;7;6000;V;20171231
DDD;112417479;1;V;20010101;99990101;DIV;51320;0;4;8000;V;20181231
DDD;112417479;1;V;20010101;99990101;DIV;51320;0;4;8000;V;20191231
DDD;112417479;1;V;20010101;99990101;DIV;51320;0;4;8000;V;20201231
DDD;112417479;1;V;20010101;99990101;DIV;51320;0;4;8000;V;20171231
DDD;112419822;1;V;20080101;99990101;G&M;70120;0;12;8000;V;20181231
DDD;112419822;1;V;20080101;99990101;G&M;70120;0;12;8000;V;20191231
DDD;112419822;1;V;20080101;99990101;G&M;70120;0;12;8000;V;20201231
